year,oblast,population_total,population_urban,population_rural,urbanization_pct,avg_ntl,ntl_per_capita,conflict_events,fatalities,conflict_intensity,exports_usd,imports_usd,trade_balance,export_intensity,import_intensity,gdp_usd,gdp_growth_pct,inflation_pct,trade_pct_gdp,fdi_inflows_usd
2012,Cherkasy Oblast,1198000,716992,557133,0.598490818,33200.22945,0.027713046,0,0,0,1007649.9,576908,430741.9,551858.4018,315954.5065,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Chernihiv Oblast,994000,686182,397645,0.690323944,31176.24823,0.031364435,0,0,0,542355.4,544794.3,2438.9,297031.1258,298366.8352,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Chernivtsi Oblast,897000,382980,522209,0.426956522,18844.29654,0.021008134,0,0,0,124920,174891.7,49971.7,68414.78528,95782.72577,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Crimea,1963770,1231648,732122,0.627185465,12521.28885,0.006376148,0,0,0,888835.1,1435417.8,546582.7,486787.244,786133.5301,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Dnipropetrovsk Oblast,3214000,2764331,547733,0.860090541,21137.15223,0.006576588,0,0,0,10129717.1,6538262.7,3591454.4,5547729.91,3580802.424,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Donetsk Oblast,4157000,3973317,414385,0.955813567,19740.77708,0.004748804,0,0,0,14127178.9,4168468.9,9958710,7737014.978,2282940.32,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Ivano-Frankivsk Oblast,1382000,597866,783318,0.432609262,20541.39042,0.014863524,0,0,0,821538,983751.3,162213.3,449930.7226,538769.8844,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Kharkiv Oblast,2683000,2189069,543017,0.815903466,29456.90386,0.010979092,0,0,0,2022112.6,2741037,718924.4,1107447.961,1501180.418,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Kherson Oblast,1026000,660668,420668,0.643925926,13619.44572,0.013274314,0,0,0,328474.1,206635.2,121838.9,179895.013,113167.65,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Khmelnytskyi Oblast,1274000,728496,589881,0.571817896,24986.43185,0.019612584,0,0,0,460424.9,564880.3,104455.4,252160.348,309367.3106,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Kirovohrad Oblast,958000,621549,377736,0.648798539,26607.95263,0.027774481,0,0,0,630605.6,284874.7,345730.9,345363.0061,156016.9823,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Kyiv,2813463,2813463,0,1,34942.08505,0.0124196,0,0,0,1982972.1,4793231.8,2810259.7,1086011.931,2625103.461,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Kyiv,2813463,2813463,0,1,34942.08505,0.0124196,0,0,0,12770311.4,26115989.1,13345677.7,6993900.996,14302912.16,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Kyiv Oblast,1775000,1062976,660021,0.598859718,30834.12538,0.017371338,0,0,0,,,,,,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Luhansk Oblast,2145000,1963808,299868,0.915528205,25400.87297,0.011841899,0,0,0,4192709.3,1989588.7,2203120.6,2296216.03,1089635.637,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Lviv Oblast,2515000,1542827,996204,0.613450099,23542.87015,0.009360982,0,0,0,1343535.6,3373475.2,2029939.6,735812.5168,1847547.082,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Mykolaiv Oblast,1126000,796491,379107,0.707363233,20776.54693,0.01845164,0,0,0,2370724.8,895654.2,1475070.6,1298371.983,490521.8522,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Odesa Oblast,2395000,1592602,794680,0.66496952,19299.79789,0.008058371,0,0,0,1784639.5,4304579.9,2519940.4,977391.3561,2357484.067,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Poltava Oblast,1392000,902163,570378,0.648105603,32046.92346,0.023022215,0,0,0,3404406.8,1322736.3,2081670.5,1864487.354,724421.3893,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Rivne Oblast,1146000,550979,605030,0.480784468,24246.19652,0.02115724,0,0,0,503536.4,458652.5,44883.9,275771.1711,251189.6598,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Sevastopol,381685,358029,23656,0.938022191,5357.865875,0.014037402,0,0,0,159410.9,145343.9,14067,87304.37476,79600.31789,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Sumy Oblast,1094000,776602,371147,0.709873857,34427.23791,0.031469139,0,0,0,1122088.2,678821.9,443266.3,614532.6871,371769.5688,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Ternopil Oblast,1035000,474494,604439,0.458448309,26484.46373,0.025588854,0,0,0,236823.6,336848.7,100025.1,129700.8945,184481.52,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Vinnytsia Oblast,1566000,814884,816421,0.520360153,30226.67763,0.019301838,0,0,0,652401.8,498364.7,154037.1,357300.1046,272938.7924,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Volyn Oblast,1046000,540499,500107,0.516729446,25251.25287,0.024140777,0,0,0,605783.6,1015138.6,409355,331768.7714,555959.729,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Zakarpattia Oblast,1247000,465608,787000,0.373382518,17410.77027,0.013962125,0,0,0,1385087.3,2009084.9,623997.6,758569.086,1100313.097,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Zaporizhzhia Oblast,1699000,1375589,411316,0.809646263,17982.6541,0.010584258,0,0,0,4004800.1,2013430,1991370.1,2193304.026,1102692.772,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2012,Zhytomyr Oblast,1213000,739171,531768,0.609374279,25373.56042,0.020918022,0,0,0,550038.4,384271.6,165766.8,301238.8651,210453.5623,1.8259211,0.152314967,7.98256111,83.88604457,8175000000
2013,Cherkasy Oblast,1274125,716992,557133,0.562732856,22808.04058,0.017900944,0,0,0,770714,497235.9,273478.1,404576.1684,261017.4399,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Chernihiv Oblast,1083827,686182,397645,0.633110266,36000.22159,0.033215838,0,0,0,555096.5,585959.5,30863,291390.6002,307591.7258,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Chernivtsi Oblast,905189,382980,522209,0.423093962,21144.86092,0.023359609,0,0,0,125316.4,158104.9,32788.5,65783.19447,82995.08591,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Crimea,1963770,1231648,732122,0.627185465,9399.003461,0.004786204,0,0,0,904896.2,1044489,139592.8,475013.3478,548290.7505,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Dnipropetrovsk Oblast,3312064,2764331,547733,0.834624874,13651.1312,0.004121639,0,0,0,9795286.3,5346453.6,4448832.7,5141906.595,2806550.435,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Donetsk Oblast,4387702,3973317,414385,0.905557624,12170.84351,0.002773854,0,0,0,12408182.7,4053797.6,8354385.1,6513512.163,2127987.685,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Ivano-Frankivsk Oblast,1381184,597866,783318,0.432864846,22104.79239,0.016004234,0,0,0,471719.9,578268.7,106548.8,247623.1516,303554.5415,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Kharkiv Oblast,2732086,2189069,543017,0.801244544,21047.55246,0.00770384,0,0,0,1986810.9,2278960,292149.1,1042950.227,1196310.051,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Kherson Oblast,1081336,660668,420668,0.610973832,13679.61252,0.012650659,0,0,0,369051.4,274622.2,94429.2,193728.6741,144159.3087,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Khmelnytskyi Oblast,1318377,728496,589881,0.552570319,26662.48322,0.020223717,0,0,0,488973.2,484254.1,4719.1,256680.0443,254202.8149,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Kirovohrad Oblast,999285,621549,377736,0.621993726,15623.82953,0.015635009,0,0,0,857324.6,242605.6,614719,450041.2627,127352.616,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Kyiv,2813463,2813463,0,1,30969.02353,0.011007439,0,0,0,1973749.9,4734789.3,2761039.4,1036094.027,2485465.313,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Kyiv,2813463,2813463,0,1,30969.02353,0.011007439,0,0,0,12341528,26672875.3,14331347.3,6478522.656,14001574.76,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Kyiv Oblast,1722997,1062976,660021,0.61693433,30648.32402,0.017787799,0,0,0,,,,,,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Luhansk Oblast,2263676,1963808,299868,0.867530512,19152.64076,0.008460858,0,0,0,3544014.9,1849914.2,1694100.7,1860383.967,971088.1064,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Lviv Oblast,2539031,1542827,996204,0.607644019,23343.81925,0.009193987,0,0,0,1290873.7,2655042.5,1364168.8,677627.1553,1393729.609,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Mykolaiv Oblast,1175598,796491,379107,0.677519866,12648.71142,0.010759385,0,0,0,2174097.7,927843.2,1246254.5,1141263.967,487059.0734,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Odesa Oblast,2387282,1592602,794680,0.667119343,13691.61705,0.005735232,0,0,0,1628431.2,3438643.8,1810212.6,854823.5212,1805070.795,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Poltava Oblast,1472541,902163,570378,0.612657305,23496.47199,0.015956413,0,0,0,2654641.1,1111626.5,1543014.6,1393518.899,583533.6973,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Rivne Oblast,1156009,550979,605030,0.476621722,30862.6708,0.026697604,0,0,0,482649.1,328056.9,154592.2,253360.2913,172209.151,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Sevastopol,381685,358029,23656,0.938022191,8694.030123,0.022778024,0,0,0,96244.4,106961.3,10716.9,50522.23079,56147.92636,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Sumy Oblast,1147749,776602,371147,0.676630518,32102.44528,0.027969918,0,0,0,924718.6,645422.3,279296.3,485418.8558,338805.9398,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Ternopil Oblast,1078933,474494,604439,0.439780783,25531.82875,0.023663961,0,0,0,365085.6,349698.6,15387,191646.8796,183569.6765,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Vinnytsia Oblast,1631305,814884,816421,0.499528905,20048.67822,0.012289963,0,0,0,679307.9,496105.5,183202.4,356593.7395,260424.0513,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Volyn Oblast,1040606,540499,500107,0.519407922,30102.08546,0.028927457,0,0,0,628811.2,1089007.1,460195.9,330086.1616,571659.9411,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Zakarpattia Oblast,1252608,465608,787000,0.371710862,12539.66365,0.010010844,0,0,0,1299965.6,2062449.2,762483.6,682399.8285,1082655.557,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Zaporizhzhia Oblast,1786905,1375589,411316,0.769816526,10283.65247,0.005755008,0,0,0,3678506.8,1759889.1,1918617.7,1930983.72,923830.6153,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2013,Zhytomyr Oblast,1270939,739171,531768,0.581594396,29130.6815,0.022920598,0,0,0,606116.3,383772.5,222343.8,318172.7726,201456.3218,1.9049911,0.045439094,4.308793437,74.08182703,4509000000
2014,Cherkasy Oblast,1274125,716992,557133,0.562732856,25256.09807,0.019822308,0,0,0,624208.2,416283,207925.2,467557.2909,311812.8723,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Chernihiv Oblast,1083827,686182,397645,0.633110266,23455.87249,0.021641713,0,0,0,699999.4,528657.6,171341.8,524327.9776,395986.0112,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Chernivtsi Oblast,905189,382980,522209,0.423093962,19204.23011,0.021215713,0,0,0,129218.2,111517.9,17700.3,96789.67936,83531.43585,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Crimea,1963770,1231648,732122,0.627185465,10887.33565,0.005544099,2,3,1.791759469,,,,,,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Dnipropetrovsk Oblast,3312064,2764331,547733,0.834624874,14754.43733,0.004454756,1,1,1.098612289,8763868.4,4634206.4,4129662,6564493.333,3471208.789,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Donetsk Oblast,4387702,3973317,414385,0.905557624,12899.94892,0.002940024,855,2644,8.160518247,8402968,2122394.6,6280573.4,6294164.277,1589759.746,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Ivano-Frankivsk Oblast,1381184,597866,783318,0.432864846,19685.82674,0.014252863,0,0,0,487793.8,481926.9,5866.9,365377.3655,360982.8192,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Kharkiv Oblast,2732086,2189069,543017,0.801244544,18679.47838,0.006837076,0,0,0,1821052.1,1888819.2,67767.1,1364041.976,1414802.286,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Kherson Oblast,1081336,660668,420668,0.610973832,12795.73557,0.011833265,0,0,0,359947.5,186302.9,173644.6,269615.295,139548.4379,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Khmelnytskyi Oblast,1318377,728496,589881,0.552570319,24503.24994,0.01858592,0,0,0,506309.1,346950.3,159358.8,379246.0771,259879.8644,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Kirovohrad Oblast,999285,621549,377736,0.621993726,18222.89795,0.018235937,0,0,0,820663,201744.2,618918.8,614709.9142,151114.5986,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Kyiv,2813463,2813463,0,1,20215.4889,0.007185269,6,88,4.553876892,1852294.6,3759061.5,1906766.9,1387443.877,2815689.719,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Kyiv,2813463,2813463,0,1,20215.4889,0.007185269,6,88,4.553876892,11469613,20179903.7,8710290.7,8591205.919,15115567.38,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Kyiv Oblast,1722997,1062976,660021,0.61693433,19146.78202,0.011112487,0,0,0,,,,,,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Luhansk Oblast,2263676,1963808,299868,0.867530512,18889.42554,0.00834458,386,1200,7.369600721,1902640.3,1017230.1,885410.2,1425154.851,761946.6547,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Lviv Oblast,2539031,1542827,996204,0.607644019,21814.30814,0.008591588,0,0,0,1305077.7,2472001.5,1166923.8,977556.1966,1851629.512,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Mykolaiv Oblast,1175598,796491,379107,0.677519866,22223.4027,0.018903913,0,0,0,1837492.1,631269.2,1206222.9,1376356.204,472846.2667,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Odesa Oblast,2387282,1592602,794680,0.667119343,16553.45882,0.006934019,1,45,3.850147602,1780071.2,2078630.6,298559.4,1333345.618,1556978.733,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Poltava Oblast,1472541,902163,570378,0.612657305,19193.55035,0.013034306,0,0,0,2124454.2,1096895.6,1027558.6,1591302.47,821619.3494,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Rivne Oblast,1156009,550979,605030,0.476621722,25391.94212,0.021965177,0,0,0,473273.1,283053.7,190219.4,354500.7715,212018.7161,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Sevastopol,381685,358029,23656,0.938022191,12789.85246,0.033508921,0,0,0,,,,,,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Sumy Oblast,1147749,776602,371147,0.676630518,22616.7891,0.019705344,0,0,0,738541.2,553190.9,185350.3,553197.351,414362.4492,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Ternopil Oblast,1078933,474494,604439,0.439780783,22337.04473,0.020702903,0,0,0,358973.9,303686.3,55287.6,268886.0291,227473.3714,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Vinnytsia Oblast,1631305,814884,816421,0.499528905,15444.60027,0.009467635,0,0,0,742207.2,428193.1,314014.1,555943.3339,320734.0208,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Volyn Oblast,1040606,540499,500107,0.519407922,23772.89499,0.022845241,0,0,0,685422.1,765457.7,80035.6,513408.9879,573358.9026,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Zakarpattia Oblast,1252608,465608,787000,0.371710862,19539.88489,0.015599361,0,0,0,1382795.9,1734557,351761.1,1035770.285,1299253.633,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Zaporizhzhia Oblast,1786905,1375589,411316,0.769816526,15409.51214,0.008623577,0,0,0,3730223.7,1582361.4,2147862.3,2794089.036,1185252.948,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2014,Zhytomyr Oblast,1270939,739171,531768,0.581594396,19439.90067,0.015295699,0,0,0,664305.7,285932,378373.7,497591.9468,214174.6797,1.3350411,10.07889498,15.90173752,81.14446307,847000000
2015,Cherkasy Oblast,1274125,716992,557133,0.562732856,16474.23064,0.012929839,0,0,0,434189.9,228094.4,206095.5,4.77E-06,2.51E-06,91030967789,9.772987213,38.88167976,83.09699637,198000000
2015,Chernihiv Oblast,1083827,686182,397645,0.633110266,23448.28089,0.021634708,0,0,0,551601.7,379972.4,171629.3,6.06E-06,4.17E-06,91030967789,9.772987213,38.88167976,83.09699637,198000000
2015,Chernivtsi Oblast,905189,382980,522209,0.423093962,17020.85067,0.018803643,0,0,0,108294.5,78384.1,29910.4,1.19E-06,8.61E-07,91030967789,9.772987213,38.88167976,83.09699637,198000000
2015,Crimea,1963770,1231648,732122,0.627185465,10052.60345,0.005119033,,,0,,,,,,91030967789,9.772987213,38.88167976,83.09699637,198000000
2015,Dnipropetrovsk Oblast,3312064,2764331,547733,0.834624874,21409.14061,0.006463988,0,0,0,6398976.4,3225259.1,3173717.3,7.03E-05,3.54E-05,91030967789,9.772987213,38.88167976,83.09699637,198000000
2015,Donetsk Oblast,4387702,3973317,414385,0.905557624,17717.63025,0.00403802,657,1185,7.519149958,3695324.4,1202633.4,2492691,4.06E-05,1.32E-05,91030967789,9.772987213,38.88167976,83.09699637,198000000
2015,Ivano-Frankivsk Oblast,1381184,597866,783318,0.432864846,18262.76172,0.013222541,0,0,0,373000.4,294496.8,78503.6,4.10E-06,3.24E-06,91030967789,9.772987213,38.88167976,83.09699637,198000000
2015,Kharkiv Oblast,2732086,2189069,543017,0.801244544,26428.46143,0.009673364,0,0,0,1311586.9,1284945.9,26641,1.44E-05,1.41E-05,91030967789,9.772987213,38.88167976,83.09699637,198000000
2015,Kherson Oblast,1081336,660668,420668,0.610973832,16950.77524,0.015675771,0,0,0,238440,140901.5,97538.5,2.62E-06,1.55E-06,91030967789,9.772987213,38.88167976,83.09699637,198000000
2015,Khmelnytskyi Oblast,1318377,728496,589881,0.552570319,19690.28599,0.014935247,0,0,0,401620.9,259270.4,142350.5,4.41E-06,2.85E-06,91030967789,9.772987213,38.88167976,83.09699637,198000000
2015,Kirovohrad Oblast,999285,621549,377736,0.621993726,17831.92389,0.017844683,0,0,0,406551.9,105420.5,301131.4,4.47E-06,1.16E-06,91030967789,9.772987213,38.88167976,83.09699637,198000000
2015,Kyiv,2813463,2813463,0,1,17586.30544,0.006250768,0,0,0,1690436.6,2587043.9,896607.3,1.86E-05,2.84E-05,91030967789,9.772987213,38.88167976,83.09699637,198000000
2015,Kyiv,2813463,2813463,0,1,17586.30544,0.006250768,0,0,0,8742884.2,14495410.9,5752526.7,9.60E-05,0.000159236,91030967789,9.772987213,38.88167976,83.09699637,198000000
2015,Kyiv Oblast,1722997,1062976,660021,0.61693433,17250.79327,0.010012085,0,0,0,,,,,,91030967789,9.772987213,38.88167976,83.09699637,198000000
2015,Luhansk Oblast,2263676,1963808,299868,0.867530512,25661.62865,0.011336264,172,277,6.109247583,257771.8,318426.2,60654.4,2.83E-06,3.50E-06,91030967789,9.772987213,38.88167976,83.09699637,198000000
2015,Lviv Oblast,2539031,1542827,996204,0.607644019,17652.64996,0.006952515,0,0,0,1206324.8,1447944.9,241620.1,1.33E-05,1.59E-05,91030967789,9.772987213,38.88167976,83.09699637,198000000
2015,Mykolaiv Oblast,1175598,796491,379107,0.677519866,18723.40872,0.01592671,0,0,0,1603063.6,574741.1,1028322.5,1.76E-05,6.31E-06,91030967789,9.772987213,38.88167976,83.09699637,198000000
